0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-1.1356464929469103,-2.9053794093753926,-0.2189545475998542,-1.9344746437152769,0.22837893707585666,-0.6869107174989152,0.38311954383171126,0.49397460820007094,-0.327618261334945,0.0807953280644015,0.43388311472232133,-0.23251164432650276,0.17130155133319525,-0.17939527849252201,0.03196639800495643,-0.13791125493605552,-0.021765765186646496,1.552701629445533e-05
-1.7978647459063488,-3.065588637860397,-0.22667975096257817,-2.1953615134034052,-0.04224914366280408,-0.9583688722601604,0.3327193680034238,0.718973289433352,0.13695590093658516,-0.029939075863838448,0.3999674883139882,-0.2173960692025822,0.421265073586129,-0.13862263017329696,0.056623700942181526,-0.05481833302625756,-0.033550802995641345,0.008573083760668322
0.42953924976745184,-4.029659372009299,1.1146996258591029,-1.3747813491771828,-0.5506221871585727,-1.051897032526009,0.4351488281854111,0.07541296399916217,-0.44343139322726277,0.001319560671129604,0.18591040990076838,-0.19501416206558483,-0.27132502681258225,0.022919345945560655,-0.2688887870383531,0.12488047069225014,-0.014128136733598917,0.19305814596259263
-0.08986282840089131,-3.041057623309645,0.0936655670693655,-2.1002500428543054,-0.9820360147734624,-0.7837190040508432,-0.13262052484534695,0.45320068046157597,-0.25394342715115353,-0.050469377546824006,0.3346198338052805,0.16941355440558553,0.4038904705615024,-0.018959043332662854,-0.03761490513185458,-0.24867264550845328,0.2213211405750749,-0.17095763295768487
1.13498290580291,11.29157877473277,-4.856887258696876,6.80064485009602,0.7832888312482599,-0.9555824514979453,-0.014331992438097,-0.18440794220101522,-0.35018509010318355,-0.6504011868699057,0.42115325846852364,-0.6859884850486607,-0.01373025919812875,-0.10959857876211938,0.2612518128283453,-0.21463320599294897,-0.0311660134670192,-0.13864050888627696
-2.102015918362625,0.16358148956176694,0.1643298801715731,2.8218898009686257,-1.3937397019149682,-0.3862597330709592,-0.07571182578701847,-0.45062934135173427,-0.7477861669051951,-0.026540405852493273,-0.05807294265892507,0.02675907340473071,-0.06095275260172944,0.029505942434788397,0.03291283769473968,0.04081561968639607,0.061262983368959814,0.044515174086462043
-2.333421736637309,-0.5296470049853859,-0.11186851405788581,3.020717729123716,-1.2616129949194355,-0.4140054101100933,-0.08520036571110261,-0.4917148557717657,-0.6412776227010798,-0.019994205494581467,-0.24037710838477735,0.21025180048318706,0.04945794172174117,0.05591328631423633,-0.0017994346992369066,-0.13408071732429763,0.03140339330045518,-0.06803818698571046
-3.2815550263972137,-0.4462665738929248,0.0808279631504204,3.526491591527666,-1.1293933655810673,-0.388663313214632,0.36023888710247004,-0.8618919480642563,-1.1316997389707213,-0.20298631869430092,0.08356419619972777,-0.13460039125144863,-0.18187705209498764,-0.05236332026329955,-0.03552807997503731,0.2184853643264131,0.053050304722723866,0.03625722085247955
-2.5140164391688518,-0.9203881741915758,-0.3303837402055385,2.985577724857776,-1.045679517447677,-0.4818196953564575,-0.10670821252785427,-0.15651093229692636,-0.7062311271735927,0.563644666549475,-0.5772703825787986,0.32051703740131743,0.299643113892848,0.14165936972936327,-0.19348557478516415,-0.12230081038851463,-0.019020836056690627,-0.08165619188417451
-0.8399249343182259,-2.0031875858137007,0.45445391977613203,0.013112721652177665,-0.20079996671061234,-1.591690020044225,0.861130901602444,0.545430419155669,-0.5617520783636211,-0.537481649782221,-0.13230314030858037,-0.07913081541325023,-0.05084081237673662,0.4645805998180827,0.7181978940186455,-0.04272253382440313,0.1446458101519803,0.37088017884116814
-2.440226772299253,1.0939906113682003,-2.142272266001152,1.2537925285440945,-1.0825659402558445,-0.37964478809404584,-0.2974614211080296,-0.05918152012798947,-0.19679851784201796,0.7336221273815815,-0.32046446888085084,0.4347618865857301,0.9435217535690775,0.2178164310372134,-0.01966183745117493,0.1417277384841265,-0.06866732546257816,-0.027131904616140276
-1.1356464929453653,-2.905379409397722,-0.218954547638502,-1.9344746437464662,0.22837893704834256,-0.6869107175116224,0.3831195438355659,0.49397460816441363,-0.3276182613806582,0.08079532812048014,0.4338831147972955,-0.232511644359151,0.17130155131463606,-0.1793952785684176,0.031966397911867464,-0.1379112549703867,-0.021765765197983827,1.552696433798395e-05
-1.797864745924996,-3.065588637844888,-0.2266797510249066,-2.195361513419801,-0.04224914365318974,-0.9583688722417972,0.33271936797423923,0.7189732893848061,0.13695590098648433,-0.02993907580543173,0.39996748827602835,-0.21739606916906956,0.42126507362302934,-0.13862263014411857,0.05662370092905397,-0.054818333003084495,-0.03355080299907727,0.008573083781811059
